user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_17770,2021-05-26 13:54:27,44,18,3,4,1,3,6,19,11,6,8,2,0,1.9513784144193167,1.804781081675412,8.577406058546881,0.06818181818181818,1.3333333333333333,0.4090909090909091,0.8418929690927035,0.847464850187098,0
user_17771,2021-06-03 16:44:13,21,5,14,0,1,1,19,5,7,17,8,3,0,2.2402793319967036,4.98779443097724,6.377691972792312,0.6666666666666666,0.0,0.23809523809523808,0.27921412745164415,0.7334814987990879,0
user_17772,2021-05-26 16:09:23,30,7,14,4,0,2,18,8,16,14,6,2,0,3.7946440529442813,3.7970481789392685,2.483690354088452,0.4666666666666667,0.2857142857142857,0.23333333333333334,0.128839363208195,0.5674661917799408,0
user_17773,2021-07-26 18:36:03,38,16,2,4,1,0,20,14,15,5,17,0,0,2.268840242787714,2.08266746210175,2.1715538897831768,0.05263157894736842,2.0,0.42105263157894735,0.6840322747815286,0.7639105123105182,0
user_17774,2021-05-27 13:20:07,21,11,15,2,4,4,7,12,12,17,14,3,0,4.864050290445474,2.1932145083950347,1.1797116527556817,0.7142857142857143,0.13333333333333333,0.5238095238095238,0.38705968162774274,0.35847812141838087,0
user_17775,2021-05-03 15:49:49,40,20,5,2,4,2,18,10,16,20,10,0,0,0.8531340098098976,4.855152495772791,2.4534725885906465,0.125,0.4,0.5,0.15705471760153816,0.5815599425569038,0
user_17776,2021-05-21 11:25:37,31,13,5,4,5,0,12,6,13,8,14,4,0,3.2729723776075366,1.4113323031913039,8.76337455288909,0.16129032258064516,0.8,0.41935483870967744,0.9515467382081798,0.9551326942983899,0
user_17777,2021-05-20 12:43:08,6,17,14,2,4,4,9,6,18,14,7,3,0,4.578248385962431,1.532793134095867,6.74316791197311,2.3333333333333335,0.14285714285714285,2.8333333333333335,0.781629399532977,0.8758943516413334,0
user_17778,2021-07-30 03:01:20,47,13,3,3,6,2,11,9,20,12,9,4,0,2.652270454000558,4.696649099456453,1.5268899793676036,0.06382978723404255,1.0,0.2765957446808511,0.8254912660465331,0.7082482517506821,0
user_17779,2021-06-26 20:05:28,49,19,3,4,2,2,9,15,9,13,12,5,1,1.493665979340138,4.80085966104782,4.621323386940251,0.061224489795918366,1.3333333333333333,0.3877551020408163,0.6063910153773998,0.5856978633283211,0
user_17780,2021-07-10 09:11:42,16,4,4,4,3,2,10,19,19,18,18,5,1,4.008225925475883,2.2261870791953386,7.452817860861564,0.25,1.0,0.25,0.8697013610391463,0.36505450217312374,0
user_17781,2021-07-02 20:10:05,15,2,9,0,1,1,19,20,11,16,17,4,0,3.559516792000302,2.7798599341832793,6.6578448742418725,0.6,0.0,0.13333333333333333,0.8365482391747626,0.42883825932603037,0
user_17782,2021-07-27 07:04:34,33,2,11,4,2,0,18,15,10,16,7,1,0,3.8654301284426023,0.586679163785283,4.91151278306366,0.3333333333333333,0.36363636363636365,0.06060606060606061,0.5739856966723561,0.8676253697290854,0
user_17783,2021-05-23 05:20:31,48,16,8,4,0,3,12,5,11,19,7,6,1,1.8272395587462866,3.044750848598767,5.261767224574211,0.16666666666666666,0.5,0.3333333333333333,0.7267834477586339,0.7911936907478759,0
user_17784,2021-07-09 13:18:09,42,2,8,3,5,0,6,19,15,11,20,4,0,4.128493059817353,1.0317562093283825,6.526176983827122,0.19047619047619047,0.375,0.047619047619047616,0.46201597955472895,0.9449846524746226,0
user_17785,2021-05-05 18:27:59,28,15,7,1,2,0,5,11,5,11,14,2,0,2.242519372821527,2.1562801393977127,4.70280108793667,0.25,0.14285714285714285,0.5357142857142857,0.42025062541572156,0.22023437801494455,0
user_17786,2021-06-13 10:10:18,25,5,6,4,2,4,13,12,18,14,15,6,1,0.5314971204233824,3.846315974524144,8.174340026444039,0.24,0.6666666666666666,0.2,0.9032566892893312,0.404592733323619,0
user_17787,2021-07-14 16:04:46,8,17,7,3,4,3,10,5,17,20,20,2,0,4.744039964137974,0.9135053477745464,8.637692885280648,0.875,0.42857142857142855,2.125,0.536869081760182,0.7218300886112428,0
user_17788,2021-05-18 00:54:00,25,9,2,4,1,2,15,12,20,11,7,1,0,4.388265700890573,1.9528340376245419,2.686938158637513,0.08,2.0,0.36,0.4536353401252633,0.21577786553261977,0
user_17789,2021-06-26 12:51:51,44,7,4,3,5,1,10,13,12,8,19,5,1,2.172034806902874,2.971988155724102,7.003656793385931,0.09090909090909091,0.75,0.1590909090909091,0.7349129764650096,0.891022508768226,0
user_17790,2021-06-04 11:02:10,42,11,2,3,5,2,18,10,9,13,18,4,0,3.3673560107668457,0.7012435583731765,8.238285404172661,0.047619047619047616,1.5,0.2619047619047619,0.43375379898536337,0.5577542687463292,0
user_17791,2021-05-15 12:11:54,49,8,5,1,0,4,9,16,14,6,12,5,1,4.149953739751904,2.3814829801971973,5.347779738131008,0.10204081632653061,0.2,0.16326530612244897,0.5511646628630028,0.3005092690927803,0
user_17792,2021-05-12 17:19:36,50,19,1,4,6,3,5,7,20,12,18,2,0,4.593837249086111,0.8918164240718596,8.593070756039037,0.02,4.0,0.38,0.5013341755808463,0.6118619104225428,0
user_17793,2021-07-21 08:58:31,968,726,161,419,277,15,6,13,14,8,12,2,0,71.98103335553924,20.102134441897366,1.461248379256875,0.16632231404958678,2.6024844720496896,0.75,47.97135338685021,16.338237573219125,1
user_17794,2021-06-20 00:29:14,42,19,5,1,3,3,10,19,11,15,7,6,1,4.037738503280452,1.5792468855936663,2.8943813371556355,0.11904761904761904,0.2,0.4523809523809524,0.2273597566239941,0.11064366856942791,0
user_17795,2021-05-27 23:19:06,791,794,698,231,189,172,15,14,13,16,9,3,0,54.95260107670745,19.73175382995574,0.6212722843855634,0.8824273072060683,0.330945558739255,1.0037926675094817,45.78743717383447,26.476349627457807,1
user_17796,2021-06-06 02:13:42,43,5,6,0,1,0,15,20,15,18,14,6,1,1.838740222010294,4.462238616010578,7.645909524060535,0.13953488372093023,0.0,0.11627906976744186,0.331857105176395,0.9359013468217288,0
user_17797,2021-05-03 06:43:20,35,20,7,3,5,3,13,20,20,5,10,0,0,3.1057642409571087,4.889823776058606,5.936072611281906,0.2,0.42857142857142855,0.5714285714285714,0.1804940748284319,0.49603555626663365,0
user_17798,2021-06-17 08:18:19,46,7,7,2,2,1,11,16,17,18,11,3,0,3.0520234839641436,3.331160819109316,6.620687996519502,0.15217391304347827,0.2857142857142857,0.15217391304347827,0.591891961309512,0.7666246395947585,0
user_17799,2021-05-21 07:06:58,33,7,14,4,4,0,12,17,13,20,6,4,0,3.776871710490874,4.30840304054967,2.2514250038224173,0.42424242424242425,0.2857142857142857,0.21212121212121213,0.21467484156396488,0.7070890440009483,0
user_17800,2021-05-20 18:09:43,20,5,2,4,6,2,16,6,16,18,15,3,0,2.3253125639234637,4.430422286579192,4.635908313014197,0.1,2.0,0.25,0.8173995702635826,0.932210143281063,0
user_17801,2021-05-26 21:44:52,47,12,11,3,1,2,8,16,7,15,10,2,0,2.8326511813744606,1.4055364143216642,3.4532433050322524,0.23404255319148937,0.2727272727272727,0.2553191489361702,0.5354363911183436,0.3357668201430615,0
user_17802,2021-07-30 01:30:47,12,7,11,1,0,1,18,13,18,9,14,4,0,2.594090717619175,0.6340110499529706,7.575988985847608,0.9166666666666666,0.09090909090909091,0.5833333333333334,0.6684415672818355,0.7070594601347273,0
user_17803,2021-07-12 01:42:48,25,15,13,4,2,1,13,14,12,11,16,0,0,4.262813084221228,1.0491612861214694,5.998687359611516,0.52,0.3076923076923077,0.6,0.7770899868808563,0.9502883061089578,0
user_17804,2021-07-20 02:18:06,28,20,9,2,4,1,9,19,15,6,13,1,0,1.2365315202989113,3.9584877524270246,1.911576787484384,0.32142857142857145,0.2222222222222222,0.7142857142857143,0.919849565084958,0.10357438910107519,0
user_17805,2021-07-10 04:52:02,25,17,9,1,4,3,6,15,16,20,20,5,1,4.307558056656921,4.815926476534975,5.693993429390723,0.36,0.1111111111111111,0.68,0.527812795400191,0.48849660034591913,0
user_17806,2021-06-17 03:05:33,33,19,6,0,6,1,11,20,15,12,6,3,0,0.6456879608940604,3.639669762478281,2.304375564867602,0.18181818181818182,0.0,0.5757575757575758,0.6487100838328309,0.8179631526508294,0
user_17807,2021-07-09 22:25:32,49,13,4,3,0,0,12,6,5,17,16,4,0,2.559342536633945,3.349082327830151,8.926048805868156,0.08163265306122448,0.75,0.2653061224489796,0.4185059033986519,0.20360079519932373,0
user_17808,2021-06-23 06:53:09,1227,336,964,236,53,226,5,5,6,19,12,2,0,16.321393983330353,17.95126205567497,0.14589601043169323,0.7856560717196414,0.24481327800829875,0.27383863080684595,46.12531630248151,21.583788416588582,1
user_17809,2021-06-15 00:06:46,7,12,1,4,0,2,17,13,10,11,19,1,0,4.298538730382441,3.7074340191680073,4.06336260226021,0.14285714285714285,4.0,1.7142857142857142,0.7833840436242037,0.20710633815403873,0
user_17810,2021-07-16 04:26:47,29,10,15,2,6,0,12,17,6,8,5,4,0,0.19074220266795708,2.6148412252868893,6.515143094460333,0.5172413793103449,0.13333333333333333,0.3448275862068966,0.6187140684497715,0.9398173104369916,0
user_17811,2021-07-26 11:49:50,48,13,3,4,3,4,20,13,19,12,11,0,0,3.0272318734749706,1.3172542528653512,5.690554839838535,0.0625,1.3333333333333333,0.2708333333333333,0.7820468812762835,0.17331288597370867,0
user_17812,2021-06-14 03:30:59,36,20,2,1,0,2,16,10,17,10,20,0,0,0.9727246028459037,0.9879150135291961,4.503867449737904,0.05555555555555555,0.5,0.5555555555555556,0.5523730469951491,0.47494016782077864,0
user_17813,2021-05-19 08:41:54,41,20,2,3,2,3,19,17,19,11,14,2,0,4.1453833836215805,2.0929728233706064,7.206374345536336,0.04878048780487805,1.5,0.4878048780487805,0.3961219319962076,0.6369485391358759,0
user_17814,2021-07-15 00:22:03,23,2,12,3,2,3,14,13,16,16,12,3,0,4.751198858387621,2.4639459922296023,4.511723580435806,0.5217391304347826,0.25,0.08695652173913043,0.4250859266477137,0.7510637254268289,0
user_17815,2021-06-15 14:12:38,12,20,14,1,4,4,16,5,10,10,16,1,0,0.48035410993842975,4.88356257738428,6.582037993803923,1.1666666666666667,0.07142857142857142,1.6666666666666667,0.6662154239607612,0.2633469540965635,0
user_17816,2021-06-22 01:04:38,26,16,1,0,3,0,6,12,11,9,9,1,0,4.425716929754004,1.7715122801944212,5.56165036065335,0.038461538461538464,0.0,0.6153846153846154,0.7291234487242435,0.31689043329069816,0
user_17817,2021-07-16 19:28:31,18,12,1,3,4,0,9,18,14,12,20,4,0,0.39417714795928227,1.9696457227660444,4.228626517980519,0.05555555555555555,3.0,0.6666666666666666,0.6418401340766225,0.3386105007420265,0
user_17818,2021-06-25 20:11:43,19,20,2,1,4,0,13,13,11,6,18,4,0,0.4402411799268978,1.3553099266669906,8.433958264420859,0.10526315789473684,0.5,1.0526315789473684,0.28054542953159467,0.5561466822675079,0
user_17819,2021-07-15 21:38:26,7,10,4,2,2,4,11,13,20,7,19,3,0,2.1195041574588758,3.0044358316192827,2.7463983675557144,0.5714285714285714,0.5,1.4285714285714286,0.1167869414026438,0.5678851615834468,0
user_17820,2021-06-16 04:48:57,35,13,12,4,5,4,13,7,7,7,16,2,0,0.4143553594982592,2.165019556271828,1.1227559593318148,0.34285714285714286,0.3333333333333333,0.37142857142857144,0.6064383393280552,0.7030236794055659,0
user_17821,2021-05-12 03:37:08,23,2,6,2,1,4,7,17,5,13,16,2,0,4.4506467551136275,3.022854954927854,5.470466556538711,0.2608695652173913,0.3333333333333333,0.08695652173913043,0.21795828679128332,0.22437683036399525,0
user_17822,2021-06-02 20:33:12,1224,888,449,310,221,132,6,10,16,11,19,2,0,88.11059191813673,23.129427562626113,0.3286305844042876,0.3668300653594771,0.6904231625835189,0.7254901960784313,16.533926102906875,12.958983644447844,1
user_17823,2021-06-04 23:24:28,17,17,7,2,6,2,13,10,5,8,10,4,0,2.8722226817363916,4.780584153206189,9.040188092367815,0.4117647058823529,0.2857142857142857,1.0,0.3531287969178548,0.2930853237873524,0
user_17824,2021-07-05 08:04:00,49,13,7,4,4,0,20,20,14,6,14,0,0,2.7307748329259858,1.269488786927202,6.937966415450432,0.14285714285714285,0.5714285714285714,0.2653061224489796,0.6303909943157394,0.11916067797052965,0
user_17825,2021-07-10 14:38:30,799,1282,765,278,64,272,7,16,12,11,14,5,1,46.99362099036933,49.22390545866549,1.0625936181164493,0.9574468085106383,0.3633986928104575,1.6045056320400501,23.847917090444955,29.91664692140496,1
user_17826,2021-06-04 00:06:43,17,15,10,1,4,2,9,7,12,13,20,4,0,4.278181991124618,1.0341875166445147,5.39230177930359,0.5882352941176471,0.1,0.8823529411764706,0.9249794316978627,0.9757656669512137,0
user_17827,2021-06-17 13:01:23,40,7,6,3,2,2,8,16,9,20,9,3,0,4.285883706362054,4.547161797489692,7.99368475343711,0.15,0.5,0.175,0.9148473112866327,0.6724316250275093,0
user_17828,2021-05-08 02:09:29,38,10,2,0,4,1,6,13,5,9,7,5,1,4.504924248162064,1.7805615410413442,7.676162083545842,0.05263157894736842,0.0,0.2631578947368421,0.9663400878422863,0.31653504986887365,0
user_17829,2021-06-21 08:12:10,20,19,15,1,4,2,14,11,6,11,7,0,0,0.23483763740299268,2.926120653937253,3.6763172404437516,0.75,0.06666666666666667,0.95,0.1585873445078055,0.3819390809881351,0
user_17830,2021-05-08 22:03:01,34,7,1,4,1,3,8,15,7,7,20,5,1,1.129073603131629,0.6927982165727999,5.290966615734596,0.029411764705882353,4.0,0.20588235294117646,0.3529820707332836,0.7591494247618396,0
user_17831,2021-05-28 05:40:41,29,19,7,2,6,4,20,5,20,8,12,4,0,2.174021818344098,4.957191397468945,1.4978368357354386,0.2413793103448276,0.2857142857142857,0.6551724137931034,0.11977846405649611,0.5453636495790208,0
user_17832,2021-07-01 16:06:32,47,13,7,4,5,2,13,14,14,6,19,3,0,3.6283334081550582,3.2601259313945112,9.06557000416722,0.14893617021276595,0.5714285714285714,0.2765957446808511,0.6018900375400156,0.3759081574994434,0
user_17833,2021-07-24 20:59:43,25,6,10,1,2,0,15,12,9,19,6,5,1,2.5422518032297305,4.4541581082824395,5.304505475953193,0.4,0.1,0.24,0.9750724534034136,0.8753418864905419,0
user_17834,2021-07-31 16:09:15,40,10,15,3,6,3,12,11,7,12,7,5,1,4.460005838898417,1.5153754062774305,9.828742481769796,0.375,0.2,0.25,0.8875724342787928,0.5015031400050423,0
user_17835,2021-06-09 15:27:06,5,8,6,2,6,2,14,6,16,17,20,2,0,0.5485107386229522,3.155629886803628,9.249701306624736,1.2,0.3333333333333333,1.6,0.19791402808273012,0.6151116966961717,0
user_17836,2021-07-17 11:03:27,47,14,1,2,2,1,5,18,9,18,17,5,1,0.11288830494259894,3.0667066811875032,3.4360122512356206,0.02127659574468085,2.0,0.2978723404255319,0.21850318200636085,0.4207137428096248,0
user_17837,2021-05-21 22:40:32,13,18,8,3,0,2,10,6,5,7,10,4,0,1.827758844387188,1.542935220677071,9.103007669033573,0.6153846153846154,0.375,1.3846153846153846,0.31484967598284896,0.24529079960681305,0
user_17838,2021-06-05 17:56:09,8,7,4,3,0,4,18,5,10,13,19,5,1,3.4410955006708708,2.291266224868469,2.4662024996743286,0.5,0.75,0.875,0.9570733436918243,0.9730439711365517,0
user_17839,2021-05-17 21:21:30,33,10,5,2,6,4,16,12,20,17,7,0,0,3.3357389194535547,3.5994310355262926,5.443031088587867,0.15151515151515152,0.4,0.30303030303030304,0.8271379135295022,0.5628603561959921,0
user_17840,2021-07-01 22:56:07,5,15,10,0,3,0,16,20,11,5,18,3,0,1.2968920103193757,1.3333788183460695,3.9963368754909587,2.0,0.0,3.0,0.11563812751559642,0.576906105417823,0
user_17841,2021-06-18 18:28:40,9,8,15,2,1,1,9,11,7,10,19,4,0,2.4834042027811694,3.141454409345974,6.637248962776287,1.6666666666666667,0.13333333333333333,0.8888888888888888,0.5666076681863538,0.8903380454649267,0
user_17842,2021-06-08 00:12:54,28,13,12,0,3,4,18,17,11,15,8,1,0,4.444839490604772,4.529064280726178,8.507486570329146,0.42857142857142855,0.0,0.4642857142857143,0.7201483484322929,0.35424075047282,0
user_17843,2021-05-03 23:19:03,25,15,4,2,1,4,15,9,5,6,10,0,0,0.4469190571693824,0.6960718086932141,5.491133751720761,0.16,0.5,0.6,0.21647172125438296,0.8484135376817984,0
user_17844,2021-07-26 08:28:38,17,11,3,2,3,3,6,7,12,14,19,0,0,0.25848714280917195,0.2274951653638588,8.769866562350838,0.17647058823529413,0.6666666666666666,0.6470588235294118,0.2520600416440569,0.2561073993154435,0
user_17845,2021-06-22 23:06:10,19,17,3,2,6,1,17,15,9,12,8,1,0,1.814330932774798,2.869345226803405,6.741777935938069,0.15789473684210525,0.6666666666666666,0.8947368421052632,0.6180756785441143,0.507970056390327,0
user_17846,2021-07-12 05:06:29,30,19,12,1,2,4,18,6,8,6,16,0,0,2.508741312402802,1.7102557951506223,9.890536692876195,0.4,0.08333333333333333,0.6333333333333333,0.5216632223626901,0.4568731837723299,0
user_17847,2021-07-22 03:19:36,714,1262,551,46,293,122,12,15,13,17,10,3,0,83.8933842434598,27.408093073347604,1.2524289596877534,0.7717086834733894,0.08348457350272233,1.7675070028011204,13.862700613238433,11.409544248648817,1
user_17848,2021-07-27 02:24:28,11,9,13,3,3,1,16,10,14,19,10,1,0,0.8193071162473526,2.168648057827457,8.65597671259601,1.1818181818181819,0.23076923076923078,0.8181818181818182,0.6414426632141398,0.39462352203923823,0
user_17849,2021-07-08 07:54:11,900,645,371,211,50,136,13,18,6,7,13,3,0,46.852415510338574,39.62130092210087,0.6488949943524497,0.4122222222222222,0.568733153638814,0.7166666666666667,46.25454878815585,6.186210399959041,1
user_17850,2021-07-27 02:57:18,11,20,6,0,3,3,17,10,15,11,20,1,0,1.614392155412029,0.34547899218244693,6.2756762227971565,0.5454545454545454,0.0,1.8181818181818181,0.8273101706790925,0.5543215797142428,0
user_17851,2021-06-08 06:01:34,42,8,15,2,2,1,17,17,16,16,16,1,0,0.8355471630631833,4.83698680516146,2.8215971044934727,0.35714285714285715,0.13333333333333333,0.19047619047619047,0.941416551747814,0.16817843657500864,0
user_17852,2021-06-19 15:38:14,12,13,13,0,5,3,9,7,18,7,19,5,1,4.121909170850582,2.5068025433711796,3.329519129302887,1.0833333333333333,0.0,1.0833333333333333,0.9725767897943195,0.21095629111655523,0
user_17853,2021-06-25 21:49:17,32,13,15,3,0,1,5,20,19,17,13,4,0,2.3184311437024157,0.8703371784454549,3.3487070330336435,0.46875,0.2,0.40625,0.26182632583155335,0.6613086985058705,0
user_17854,2021-07-07 04:36:28,30,16,6,4,0,0,11,20,12,5,13,2,0,3.9207581746381357,3.0981179812650526,5.354309177355758,0.2,0.6666666666666666,0.5333333333333333,0.1959697022034364,0.9869857923896592,0
user_17855,2021-06-19 11:19:28,1979,563,463,108,93,191,19,8,11,7,16,5,1,60.81949211463456,49.138399732405915,1.07725930096822,0.23395654370894392,0.23326133909287258,0.28448711470439614,42.80597340614615,30.361336533820126,1
user_17856,2021-05-19 07:47:46,14,5,5,1,5,2,6,8,11,10,11,2,0,4.414621953714797,0.9472746033230205,8.301559508516155,0.35714285714285715,0.2,0.35714285714285715,0.9840342334590337,0.7191634902795461,0
user_17857,2021-05-28 13:49:41,36,2,14,3,0,0,17,19,19,15,5,4,0,3.496978123198902,2.047426971065856,2.179152861078865,0.3888888888888889,0.21428571428571427,0.05555555555555555,0.6228680746053021,0.5182757682075303,0
user_17858,2021-07-04 04:12:42,37,15,6,4,5,2,7,6,8,5,13,6,1,1.5349355887318847,3.9118483764692193,6.5073376440733925,0.16216216216216217,0.6666666666666666,0.40540540540540543,0.9993972235475895,0.8316666177663065,0
user_17859,2021-06-22 01:40:36,1110,250,729,62,90,103,18,20,7,20,15,1,0,37.67282435650644,26.538297208785824,1.699591219348444,0.6567567567567567,0.0850480109739369,0.22522522522522523,9.58753988130471,5.810323330896882,1
user_17860,2021-06-29 12:04:55,34,18,1,3,1,4,17,10,14,7,13,1,0,1.274365569551104,1.3761629398923843,7.173429709958707,0.029411764705882353,3.0,0.5294117647058824,0.15404229217593357,0.12168610312598983,0
user_17861,2021-06-04 20:45:49,13,4,3,0,4,1,10,11,11,13,17,4,0,2.618985919260867,1.898263118300314,6.840917716627172,0.23076923076923078,0.0,0.3076923076923077,0.44859540295212674,0.7803782746860374,0
user_17862,2021-07-06 23:37:27,21,15,12,1,4,4,14,9,17,7,9,1,0,2.6565252003562203,4.892923239935926,2.6297603422774856,0.5714285714285714,0.08333333333333333,0.7142857142857143,0.5925300446233743,0.8915561581050723,0
user_17863,2021-05-23 08:54:38,49,4,14,0,6,1,13,19,9,16,6,6,1,0.11664952251424454,0.16524028935682028,6.254933143215096,0.2857142857142857,0.0,0.08163265306122448,0.9084386841402969,0.8241186992951536,0
user_17864,2021-05-19 01:15:52,39,17,2,3,3,1,9,8,7,16,18,2,0,2.6642615059043666,3.364715967778953,7.085402374617537,0.05128205128205128,1.5,0.4358974358974359,0.7275645939491446,0.8287485940192187,0
user_17865,2021-07-14 11:54:13,38,15,4,4,5,3,19,12,11,5,20,2,0,1.1994112391539333,3.713482679415723,9.916843544103905,0.10526315789473684,1.0,0.39473684210526316,0.9190566204265848,0.4448846136063327,0
user_17866,2021-06-23 15:21:48,47,17,15,2,5,1,11,19,7,10,15,2,0,0.42009798443509383,3.6167751001662043,6.915980180486884,0.3191489361702128,0.13333333333333333,0.3617021276595745,0.6205454563702472,0.2408373281283444,0
user_17867,2021-06-13 23:31:29,38,3,11,3,5,4,18,20,14,11,7,6,1,2.0586155465444937,4.591991667063293,1.8365453175983015,0.2894736842105263,0.2727272727272727,0.07894736842105263,0.7003257312210215,0.8727293150672975,0
user_17868,2021-06-04 21:48:01,21,17,11,3,1,4,6,18,7,19,12,4,0,0.26992531551488375,2.5043372430053186,5.377342235462963,0.5238095238095238,0.2727272727272727,0.8095238095238095,0.4069002149798454,0.5319271882163898,0
user_17869,2021-05-23 00:29:15,16,2,4,0,1,2,14,16,9,10,15,6,1,4.359565003080701,3.6379425632447964,5.563209666177045,0.25,0.0,0.125,0.35254789970468214,0.7661745625675968,0
user_17870,2021-05-08 06:10:34,36,7,6,0,3,4,7,10,16,12,7,5,1,1.250876839182022,0.46993041284377524,3.296486768102714,0.16666666666666666,0.0,0.19444444444444445,0.16451391083661882,0.20700389125438695,0
user_17871,2021-05-29 00:37:42,8,5,1,2,1,2,10,11,16,17,15,5,1,1.1817555139621694,0.42761035817959847,3.5914382570421246,0.125,2.0,0.625,0.9930969157579295,0.8043413963061326,0
user_17872,2021-05-23 11:58:05,9,19,10,2,1,1,7,10,20,5,11,6,1,3.2044398629211983,2.9598559945192653,3.786494474646081,1.1111111111111112,0.2,2.111111111111111,0.9965155349334184,0.2016703559534808,0
user_17873,2021-07-13 17:31:43,9,14,13,3,3,3,17,5,5,6,14,1,0,2.1773495432673284,3.181939776605539,8.077021990868658,1.4444444444444444,0.23076923076923078,1.5555555555555556,0.9851836237312931,0.23653184748164943,0
user_17874,2021-05-12 05:05:53,10,17,8,3,6,0,9,6,17,17,5,2,0,1.1826269882172302,2.9536504085046404,4.893832603004651,0.8,0.375,1.7,0.5778811997011,0.2898614672552518,0
user_17875,2021-05-10 13:57:47,13,9,15,2,4,4,20,8,20,10,20,0,0,2.2779328042172025,3.125593726896455,5.841040616637663,1.1538461538461537,0.13333333333333333,0.6923076923076923,0.5033093324394938,0.8919118407901041,0
user_17876,2021-06-16 01:12:52,15,9,11,2,2,3,17,19,13,7,14,2,0,2.7125652696359412,0.7348000742368427,4.390209830713238,0.7333333333333333,0.18181818181818182,0.6,0.3717202770855045,0.9502993870159274,0
user_17877,2021-07-03 22:39:22,853,1242,541,475,193,224,7,6,11,13,5,5,1,44.004199883477284,31.470228303278642,0.5084162886196245,0.634232121922626,0.878003696857671,1.4560375146541618,44.22959338535321,6.270200741756095,1
user_17878,2021-07-10 05:56:30,37,6,11,2,0,3,10,5,5,15,7,5,1,1.42854398141354,0.41619922780480123,8.841321377160167,0.2972972972972973,0.18181818181818182,0.16216216216216217,0.20024373170093757,0.1665015909166787,0
user_17879,2021-07-16 21:24:34,5,3,2,3,6,0,14,19,5,11,10,4,0,1.4759701419565825,3.8722387737017976,7.8487187675987995,0.4,1.5,0.6,0.6454951936854412,0.48156300080417846,0
user_17880,2021-06-27 13:04:40,1841,829,252,458,236,156,7,12,9,16,11,6,1,45.58498872818088,37.05134221874931,0.46469194298413485,0.13688212927756654,1.8174603174603174,0.45029875067897884,35.94986010833254,31.2019734770952,1
user_17881,2021-05-31 05:27:44,25,2,3,2,4,1,18,9,7,16,9,0,0,2.946592390997263,4.814881438714637,6.648313176682068,0.12,0.6666666666666666,0.08,0.12525077612906407,0.42088091104596004,0
user_17882,2021-05-11 07:34:19,22,3,2,0,4,3,9,10,11,14,8,1,0,2.1411245747913004,2.1446161220330744,3.7158575689878406,0.09090909090909091,0.0,0.13636363636363635,0.6455442214735664,0.4190102229583107,0
user_17883,2021-06-07 12:06:10,41,3,12,3,2,0,7,5,9,5,16,0,0,1.4871702815294985,0.8562895719893908,3.6078064751416727,0.2926829268292683,0.25,0.07317073170731707,0.4584861283632943,0.6657672234810158,0
user_17884,2021-07-29 01:40:41,11,13,8,1,3,0,5,9,8,10,10,3,0,4.0993809168618425,2.5418387293349727,3.497490027872108,0.7272727272727273,0.125,1.1818181818181819,0.673140960045575,0.7646536038606132,0
user_17885,2021-06-28 03:08:35,48,7,14,0,3,0,10,9,18,14,16,0,0,1.6562967033801617,2.2459160903550957,4.204324984783539,0.2916666666666667,0.0,0.14583333333333334,0.17310448414672863,0.24311279655511078,0
user_17886,2021-06-30 08:24:29,19,7,3,4,0,3,6,19,9,17,6,2,0,1.842320324186215,2.0838884610198236,8.20284920121855,0.15789473684210525,1.3333333333333333,0.3684210526315789,0.4955694608034138,0.7459315941987222,0
user_17887,2021-06-12 21:44:45,38,15,5,3,2,3,17,8,12,12,19,5,1,4.676101999568105,2.7136780405563456,5.978292866588118,0.13157894736842105,0.6,0.39473684210526316,0.679712139485823,0.8071181762499239,0
user_17888,2021-05-13 10:29:17,43,12,15,4,5,2,20,15,9,17,16,3,0,3.1505719040100413,0.7831144588989878,9.96483502463968,0.3488372093023256,0.26666666666666666,0.27906976744186046,0.20498791425710927,0.6738350267838988,0
user_17889,2021-06-11 00:35:25,9,8,12,2,2,1,8,13,19,20,9,4,0,4.010271642754079,0.950809070374244,1.1169028081543204,1.3333333333333333,0.16666666666666666,0.8888888888888888,0.37574200071353825,0.8400198491679586,0
user_17890,2021-05-30 23:03:51,47,16,1,3,0,2,20,12,5,13,17,6,1,2.64390775918488,4.771918268790302,7.762869850248175,0.02127659574468085,3.0,0.3404255319148936,0.373869287886339,0.1514699423665159,0
user_17891,2021-07-25 17:19:27,16,3,6,2,5,4,7,15,17,11,9,6,1,2.868956419926429,0.5849474105865906,1.8897108670005416,0.375,0.3333333333333333,0.1875,0.27036555973244836,0.9388384653595514,0
user_17892,2021-06-22 08:06:05,27,20,12,2,3,2,10,5,18,6,18,1,0,3.53334606234688,0.9318663221718293,1.4941890768769452,0.4444444444444444,0.16666666666666666,0.7407407407407407,0.260315547538122,0.575091574469916,0
