user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_67922,2022-09-14 02:19:00,23,10,12,2,1,3,4,19,8,2,10,2,0,3.728211,7.364157,7.693085,0.52,0.17,0.43,0.975727,0.990916,0
user_67923,2022-10-06 23:11:00,15,13,7,0,1,2,20,2,13,11,1,3,0,6.111721,12.151715,2.911562,0.47,0.0,0.87,0.429852,0.427988,0
user_67924,2022-10-05 11:03:00,22,11,14,2,2,4,8,14,11,5,5,2,0,4.636512,4.224217,6.077517,0.64,0.14,0.5,0.955761,0.572265,0
user_67925,2022-09-09 13:34:00,25,5,7,1,5,2,8,3,2,12,3,4,0,4.443214,2.814445,5.756777,0.28,0.14,0.2,0.353741,0.464608,0
user_67926,2022-09-21 09:36:00,30,12,2,0,1,1,3,19,10,19,4,2,0,10.032508,4.161364,7.001785,0.07,0.0,0.4,0.868035,0.655276,0
user_67927,2022-10-16 18:01:00,27,14,8,0,1,3,15,7,19,9,2,6,1,7.148709,6.617313,6.04425,0.3,0.0,0.52,0.728442,0.463216,0
user_67928,2022-10-30 13:14:00,17,12,10,0,1,2,2,9,15,20,19,6,1,2.095818,7.096932,2.671379,0.59,0.0,0.71,0.887654,0.424455,1
user_67929,2022-09-09 01:27:00,20,10,7,0,2,1,5,8,5,1,4,4,0,1.591628,2.312937,3.921159,0.35,0.0,0.5,0.825064,0.67863,0
user_67930,2022-10-18 12:13:00,28,10,4,1,2,1,15,4,17,16,4,1,0,0.21182,4.64716,7.316229,0.14,0.25,0.36,0.58955,0.962835,0
user_67931,2022-10-15 02:16:00,19,9,4,0,0,0,4,12,20,2,2,5,1,5.314505,0.236131,0.007685,0.21,0.0,0.47,0.851325,0.630293,0
user_67932,2022-09-09 07:44:00,16,9,7,0,3,2,14,16,8,9,20,4,0,1.424863,1.65329,8.887957,0.44,0.0,0.56,0.767794,0.66074,1
user_67933,2022-10-05 03:00:00,17,15,15,1,2,4,3,11,16,5,0,2,0,5.75986,5.373552,7.568625,0.88,0.07,0.88,0.476537,0.610357,0
user_67934,2022-09-28 09:52:00,20,10,8,0,5,1,0,12,18,20,9,2,0,3.429769,1.121915,4.871772,0.4,0.0,0.5,0.864696,0.514383,0
user_67935,2022-09-18 12:34:00,22,12,8,0,4,1,3,16,10,16,7,6,1,0.002646,4.588029,10.439822,0.36,0.0,0.55,0.598876,0.320776,0
user_67936,2022-10-02 08:32:00,18,10,9,1,2,1,15,1,19,13,17,6,1,8.299535,1.199498,7.970917,0.5,0.11,0.56,0.914944,0.338864,0
user_67937,2022-09-06 08:11:00,12,9,9,0,1,2,17,4,18,5,18,1,0,6.229877,8.390601,7.419812,0.75,0.0,0.75,0.691989,0.976524,0
user_67938,2022-09-10 04:51:00,26,15,2,2,1,1,9,3,10,16,14,5,1,12.518076,2.75346,7.500458,0.08,1.0,0.58,0.829252,0.652095,0
user_67939,2022-10-26 04:32:00,10,6,10,1,0,2,11,9,7,8,0,2,0,2.476223,6.438041,11.938839,1.0,0.1,0.6,0.515512,0.867712,0
user_67940,2022-10-10 08:45:00,22,14,11,2,3,3,4,9,10,2,16,0,0,6.602913,2.823159,8.289133,0.5,0.18,0.64,0.645135,0.882588,0
user_67941,2022-10-09 23:42:00,27,13,6,1,5,1,9,7,5,8,18,6,1,4.341523,7.495566,13.184453,0.22,0.17,0.48,0.709785,0.605264,0
user_67942,2022-09-25 15:33:00,14,10,6,0,3,0,3,14,11,12,1,6,1,10.134935,3.339014,4.455509,0.43,0.0,0.71,0.396261,0.887345,0
user_67943,2022-09-11 21:31:00,22,8,9,2,3,1,12,12,5,14,1,6,1,4.958575,6.545491,6.885607,0.41,0.22,0.36,0.399454,0.858691,0
user_67944,2022-09-29 21:49:00,23,7,8,1,4,3,6,20,15,1,2,3,0,7.741844,5.291895,10.294516,0.35,0.12,0.3,0.520899,0.641563,0
user_67945,2022-10-05 11:33:00,22,12,5,1,1,1,1,3,15,17,8,2,0,7.981844,4.106222,10.307423,0.23,0.2,0.55,0.49115,0.362305,0
user_67946,2022-09-11 07:31:00,17,12,7,1,2,1,8,13,6,5,19,6,1,3.600767,5.15751,13.632818,0.41,0.14,0.71,0.751288,0.982549,1
user_67947,2022-10-16 06:46:00,16,13,5,1,1,1,8,17,19,19,14,6,1,4.896115,2.524962,7.99338,0.31,0.2,0.81,0.619099,0.646461,0
user_67948,2022-09-04 07:44:00,18,10,14,0,2,1,15,16,14,5,16,6,1,3.591385,2.007222,11.892203,0.78,0.0,0.56,0.927606,0.374088,0
user_67949,2022-09-14 12:05:00,24,12,8,1,2,1,9,0,16,5,8,2,0,1.326367,3.042578,8.37128,0.33,0.12,0.5,0.735388,0.999278,0
user_67950,2022-09-08 08:25:00,21,11,4,1,4,1,12,13,10,8,10,3,0,10.484699,6.017301,4.423576,0.19,0.25,0.52,0.401399,0.795289,0
user_67951,2022-10-07 04:28:00,14,9,6,1,1,1,18,13,17,20,1,4,0,6.671149,10.200099,7.28228,0.43,0.17,0.64,0.870554,0.354506,0
user_67952,2022-10-27 16:57:00,27,11,7,0,5,2,5,2,18,0,0,3,0,6.326102,3.793054,7.854481,0.26,0.0,0.41,0.475365,0.67416,0
user_67953,2022-10-13 16:16:00,22,15,4,0,1,1,9,11,5,18,8,3,0,5.892778,6.589448,4.119614,0.18,0.0,0.68,0.716775,0.928531,0
user_67954,2022-09-19 01:24:00,29,9,8,0,2,1,12,20,8,13,19,0,0,5.584453,10.651667,2.628178,0.28,0.0,0.31,0.718065,0.802564,1
user_67955,2022-10-07 12:46:00,21,11,8,1,0,1,2,4,9,13,1,4,0,8.904594,8.113276,6.22351,0.38,0.12,0.52,0.661499,0.430465,0
user_67956,2022-10-09 10:52:00,16,9,11,0,3,2,1,14,0,0,9,6,1,6.554945,2.857671,5.899306,0.69,0.0,0.56,0.524888,0.961927,0
user_67957,2022-09-13 01:52:00,16,9,7,0,0,2,20,6,8,17,11,1,0,4.371797,1.158306,6.421998,0.44,0.0,0.56,0.970161,0.908764,0
user_67958,2022-09-09 00:46:00,17,9,4,1,1,0,12,6,9,4,6,4,0,4.538969,5.872258,10.442172,0.24,0.25,0.53,0.456398,0.639762,0
user_67959,2022-10-04 20:03:00,21,14,10,0,3,0,0,12,0,19,6,1,0,1.48568,4.695404,7.245192,0.48,0.0,0.67,0.675884,0.772779,0
user_67960,2022-09-02 18:50:00,21,14,10,1,3,2,19,9,10,10,17,4,0,6.801906,4.363247,6.314181,0.48,0.1,0.67,0.494009,0.360998,0
user_67961,2022-10-13 17:19:00,21,11,10,0,3,1,19,17,7,1,13,3,0,3.428491,9.248298,6.09396,0.48,0.0,0.52,0.778086,0.446907,0
user_67962,2022-09-11 10:47:00,29,10,10,1,3,3,6,15,7,19,19,6,1,3.493273,5.398865,8.613593,0.34,0.1,0.34,0.948483,0.773268,1
user_67963,2022-09-11 14:39:00,16,16,9,0,4,2,7,5,1,8,16,6,1,2.213026,7.378528,1.130915,0.56,0.0,1.0,0.376393,0.725888,0
user_67964,2022-09-07 00:41:00,20,9,10,2,1,1,5,19,18,13,6,2,0,5.070622,5.763161,6.286272,0.5,0.2,0.45,0.791025,0.423876,0
user_67965,2022-09-07 12:24:00,23,8,13,0,0,1,10,20,17,7,14,2,0,6.346451,6.668536,6.425579,0.57,0.0,0.35,0.532187,0.653538,0
user_67966,2022-10-05 00:06:00,21,8,10,0,4,1,15,7,9,12,3,2,0,0.106573,10.164361,8.836212,0.48,0.0,0.38,0.852663,0.826139,0
user_67967,2022-09-19 17:33:00,14,16,13,1,0,4,15,2,2,18,4,0,0,4.235937,1.077046,5.309468,0.93,0.08,1.14,0.947628,0.481528,0
user_67968,2022-09-21 07:05:00,24,15,11,1,5,1,15,4,10,14,2,2,0,6.494424,2.706468,7.338284,0.46,0.09,0.62,0.324125,0.926481,0
user_67969,2022-10-21 07:13:00,18,15,9,0,1,0,12,13,8,10,11,4,0,11.689274,4.840562,5.005838,0.5,0.0,0.83,0.869686,0.31843,0
user_67970,2022-09-06 19:03:00,17,9,7,1,2,2,18,14,12,4,13,1,0,5.744597,7.353071,7.842675,0.41,0.14,0.53,0.668535,0.980402,0
user_67971,2022-10-09 17:12:00,20,8,6,0,1,2,17,15,12,5,6,6,1,8.027657,7.112929,10.983049,0.3,0.0,0.4,0.478246,0.776486,0
user_67972,2022-09-10 03:19:00,20,12,4,0,1,0,9,6,3,4,9,5,1,5.026036,6.243045,7.836848,0.2,0.0,0.6,0.476244,0.43694,0
user_67973,2022-10-30 15:39:00,24,5,4,1,1,0,8,1,2,18,8,6,1,3.267387,0.137268,11.601683,0.17,0.25,0.21,0.727545,0.890607,0
user_67974,2022-09-24 03:02:00,15,8,14,0,4,3,14,9,19,12,19,5,1,0.874181,0.217786,11.221522,0.93,0.0,0.53,0.689384,0.620786,1
user_67975,2022-10-16 19:17:00,21,10,5,0,1,0,0,11,19,12,4,6,1,4.081741,8.817606,7.707473,0.24,0.0,0.48,0.827708,0.857251,0
user_67976,2022-10-01 13:44:00,19,9,10,0,1,0,2,7,12,8,11,5,1,4.758334,2.564662,6.159537,0.53,0.0,0.47,0.327833,0.618311,0
user_67977,2022-09-12 23:14:00,21,5,11,2,3,3,19,8,7,7,14,0,0,1.257813,3.814177,13.7056,0.52,0.18,0.24,0.425806,0.783016,0
user_67978,2022-09-28 07:50:00,18,13,4,1,0,1,11,11,0,13,8,2,0,5.753125,11.843239,11.50686,0.22,0.25,0.72,0.415017,0.511479,0
user_67979,2022-09-30 06:45:00,18,13,13,1,2,2,19,8,16,14,17,4,0,1.901411,3.882859,14.208803,0.72,0.08,0.72,0.977181,0.48525,0
user_67980,2022-09-05 01:24:00,21,16,10,1,2,0,5,11,10,3,16,0,0,8.317047,6.836709,13.350076,0.48,0.1,0.76,0.830024,0.39585,0
user_67981,2022-10-05 11:24:00,22,11,9,0,4,1,16,16,18,12,1,2,0,3.480213,3.20676,7.280708,0.41,0.0,0.5,0.664038,0.801492,0
user_67982,2022-10-24 13:26:00,20,9,9,1,2,0,10,8,8,17,1,0,0,1.330638,9.852918,9.063272,0.45,0.11,0.45,0.688112,0.421369,0
user_67983,2022-10-12 18:41:00,24,16,5,1,2,0,8,2,15,10,20,2,0,12.90919,7.036112,9.737433,0.21,0.2,0.67,0.962037,0.396316,1
user_67984,2022-09-04 17:22:00,20,10,10,0,2,1,10,12,4,0,6,6,1,6.793262,0.301227,12.61193,0.5,0.0,0.5,0.673571,0.452643,0
user_67985,2022-09-26 02:19:00,26,12,7,0,3,3,16,14,1,11,10,0,0,4.947312,6.052451,3.408826,0.27,0.0,0.46,0.903542,0.302126,0
user_67986,2022-10-16 16:36:00,27,9,11,0,2,2,2,9,15,12,20,6,1,6.957376,7.770266,7.224557,0.41,0.0,0.33,0.638013,0.555849,1
user_67987,2022-09-26 16:53:00,27,10,10,1,2,2,0,11,7,18,0,0,0,5.650966,6.595888,0.484234,0.37,0.1,0.37,0.748466,0.449543,0
user_67988,2022-10-02 20:45:00,15,8,5,0,5,1,5,12,3,2,10,6,1,4.112285,5.981087,2.03407,0.33,0.0,0.53,0.753431,0.405161,0
user_67989,2022-10-28 06:41:00,16,13,6,0,2,0,0,4,10,20,17,4,0,3.481802,6.430525,5.683339,0.38,0.0,0.81,0.630971,0.323518,0
user_67990,2022-09-15 19:41:00,23,10,7,2,4,3,4,7,3,16,20,3,0,3.368227,4.216952,6.14762,0.3,0.29,0.43,0.690594,0.790979,1
user_67991,2022-10-13 05:02:00,26,9,7,0,2,0,2,5,7,3,8,3,0,2.577432,10.838429,7.773029,0.27,0.0,0.35,0.629049,0.352442,0
user_67992,2022-09-15 08:03:00,16,6,3,0,2,0,4,0,1,0,6,3,0,4.325829,5.346006,7.794584,0.19,0.0,0.38,0.306658,0.693181,0
user_67993,2022-09-19 16:19:00,22,7,9,0,1,4,4,8,15,2,13,0,0,5.3597,0.688,3.520479,0.41,0.0,0.32,0.636617,0.783026,0
user_67994,2022-09-25 14:35:00,21,9,7,1,2,1,3,3,19,11,11,6,1,0.185116,3.937937,8.958399,0.33,0.14,0.43,0.94589,0.866969,0
user_67995,2022-09-13 14:46:00,22,6,5,1,2,0,0,2,16,7,18,1,0,4.287182,3.638205,8.610316,0.23,0.2,0.27,0.819457,0.695537,0
user_67996,2022-09-22 07:16:00,21,15,9,2,0,1,16,0,5,2,7,3,0,1.326387,5.278282,14.029144,0.43,0.22,0.71,0.717152,0.844047,0
user_67997,2022-09-03 19:49:00,25,12,10,0,3,5,3,17,10,18,17,5,1,8.692497,10.904046,3.452276,0.4,0.0,0.48,0.623571,0.870774,0
user_67998,2022-10-24 04:05:00,31,15,10,1,4,2,12,3,0,18,9,0,0,7.308426,0.521618,6.144734,0.32,0.1,0.48,0.947057,0.706084,0
user_67999,2022-10-10 21:43:00,14,8,9,0,0,1,11,19,8,4,18,0,0,6.200994,3.37635,9.192621,0.64,0.0,0.57,0.677358,0.530252,0
user_68000,2022-10-23 04:33:00,21,13,8,1,1,3,5,4,9,8,2,6,1,0.699907,4.685962,4.305077,0.38,0.12,0.62,0.822359,0.820548,0
user_68001,2022-09-23 01:20:00,15,18,5,0,1,1,2,9,8,2,1,4,0,2.837155,6.647439,6.746033,0.33,0.0,1.2,0.34554,0.369494,0
user_68002,2022-10-21 08:03:00,30,8,12,0,1,3,17,4,11,20,3,4,0,4.249889,2.459087,12.528791,0.4,0.0,0.27,0.714475,0.752938,0
user_68003,2022-09-11 12:40:00,20,15,8,1,3,2,6,0,2,10,13,6,1,5.850103,7.572124,4.657674,0.4,0.12,0.75,0.971477,0.714814,0
user_68004,2022-09-18 15:54:00,23,10,9,1,3,3,2,11,0,7,18,6,1,1.220162,3.9935,9.158721,0.39,0.11,0.43,0.962412,0.400346,0
user_68005,2022-10-21 08:46:00,22,10,6,0,0,0,5,4,2,14,1,4,0,6.150525,6.696397,8.477005,0.27,0.0,0.45,0.392516,0.924984,0
user_68006,2022-09-19 15:25:00,20,9,4,0,2,1,18,3,6,20,20,0,0,10.832959,5.17454,2.678091,0.2,0.0,0.45,0.660452,0.516426,1
user_68007,2022-10-29 05:47:00,24,14,11,0,1,2,14,19,14,0,19,5,1,5.128545,9.609974,7.63359,0.46,0.0,0.58,0.609606,0.624988,1
user_68008,2022-09-21 04:44:00,17,17,15,1,2,3,1,13,13,9,0,2,0,3.497535,6.363162,7.799204,0.88,0.07,1.0,0.577427,0.751982,0
user_68009,2022-09-26 21:05:00,18,7,9,0,2,3,5,5,0,1,9,0,0,3.647069,4.356718,2.824246,0.5,0.0,0.39,0.980718,0.995213,0
user_68010,2022-09-20 06:58:00,23,15,5,0,2,2,8,20,16,0,17,1,0,0.424786,3.605134,5.144836,0.22,0.0,0.65,0.636032,0.452527,0
user_68011,2022-10-21 22:14:00,16,13,13,0,0,4,14,17,12,19,12,4,0,7.239249,1.693357,10.670491,0.81,0.0,0.81,0.892648,0.986226,0
user_68012,2022-10-28 04:33:00,27,7,7,0,2,2,2,5,5,13,2,4,0,9.208885,0.181152,6.724374,0.26,0.0,0.26,0.760269,0.64344,0
user_68013,2022-09-27 20:05:00,21,10,4,0,1,1,4,8,6,15,3,1,0,3.299481,3.526831,5.659486,0.19,0.0,0.48,0.832591,0.412356,0
user_68014,2022-09-11 06:27:00,19,12,8,0,1,3,5,19,16,12,13,6,1,5.497094,3.731548,10.287859,0.42,0.0,0.63,0.720477,0.842275,0
user_68015,2022-10-16 13:14:00,17,16,7,0,0,1,5,6,4,3,5,6,1,5.188635,4.14144,7.962266,0.41,0.0,0.94,0.676672,0.576455,0
user_68016,2022-10-05 09:59:00,16,8,5,1,1,1,8,4,14,19,9,2,0,5.188735,5.980419,8.945811,0.31,0.2,0.5,0.537847,0.49378,0
user_68017,2022-09-15 11:10:00,20,9,6,1,4,1,5,18,2,17,20,3,0,7.396029,6.144477,9.202454,0.3,0.17,0.45,0.743057,0.541361,1
user_68018,2022-10-28 09:03:00,23,17,7,1,1,0,15,10,14,7,3,4,0,1.745983,5.892657,10.235105,0.3,0.14,0.74,0.482494,0.662314,0
user_68019,2022-10-14 00:25:00,19,12,9,0,3,1,7,20,1,17,14,4,0,6.069629,7.987438,11.71558,0.47,0.0,0.63,0.839115,0.942778,0
user_68020,2022-09-11 16:25:00,15,14,7,1,3,2,9,11,1,0,12,6,1,6.896184,9.726115,3.82371,0.47,0.14,0.93,0.555842,0.334183,0
user_68021,2022-10-24 13:34:00,18,16,10,1,2,1,3,4,19,16,13,0,0,7.779599,5.423285,6.264904,0.56,0.1,0.89,0.598421,0.592337,0
user_68022,2022-09-04 04:59:00,21,7,12,2,3,3,7,5,17,10,16,6,1,3.753955,1.711574,11.132531,0.57,0.17,0.33,0.591167,0.93564,0
user_68023,2022-09-14 00:43:00,25,8,8,0,5,2,18,15,16,17,16,2,0,7.957892,1.250856,11.803705,0.32,0.0,0.32,0.8107,0.397191,0
user_68024,2022-10-10 00:53:00,15,14,7,0,2,0,11,16,12,17,18,0,0,2.489317,11.503763,9.00283,0.47,0.0,0.93,0.868115,0.978134,0
user_68025,2022-10-09 17:44:00,23,12,11,2,3,1,18,5,16,9,7,6,1,7.012988,9.814464,6.715742,0.48,0.18,0.52,0.624992,0.533001,0
user_68026,2022-10-04 18:10:00,19,20,11,1,2,2,18,0,1,9,13,1,0,0.407728,2.433011,7.004623,0.58,0.09,1.05,0.89431,0.903292,0
user_68027,2022-10-25 20:05:00,20,9,9,0,0,2,14,13,3,20,3,1,0,1.306292,9.147527,7.069553,0.45,0.0,0.45,0.467416,0.836119,0
user_68028,2022-10-09 18:58:00,22,9,10,0,2,3,16,20,13,14,8,6,1,3.059183,4.708426,10.142841,0.45,0.0,0.41,0.746284,0.995726,0
user_68029,2022-10-05 19:36:00,22,10,12,3,1,3,0,5,5,12,8,2,0,7.340688,3.603452,3.742643,0.55,0.25,0.45,0.311881,0.787767,0
user_68030,2022-09-03 14:41:00,11,10,9,0,1,1,14,1,18,5,8,5,1,8.774577,1.503613,9.058328,0.82,0.0,0.91,0.466877,0.652754,0
user_68031,2022-10-16 19:15:00,18,13,11,1,4,0,18,18,14,4,1,6,1,8.914938,4.08708,12.417075,0.61,0.09,0.72,0.781188,0.833973,0
user_68032,2022-10-10 06:56:00,22,9,6,1,3,0,4,20,1,7,9,0,0,11.557569,0.768593,7.87038,0.27,0.17,0.41,0.579166,0.686496,0
user_68033,2022-10-26 01:44:00,22,11,7,0,2,0,9,14,4,13,17,2,0,5.557407,8.630734,7.401274,0.32,0.0,0.5,0.429777,0.399058,0
user_68034,2022-09-02 08:38:00,13,8,7,1,1,3,15,11,0,0,10,4,0,3.995346,4.900605,9.063211,0.54,0.14,0.62,0.787447,0.63395,0
user_68035,2022-09-14 01:45:00,21,18,8,0,3,2,0,19,19,0,3,2,0,9.222832,0.178318,3.515511,0.38,0.0,0.86,0.306934,0.571442,0
user_68036,2022-10-09 09:08:00,13,5,7,0,1,3,13,15,10,8,8,6,1,8.379016,1.457733,7.241498,0.54,0.0,0.38,0.891259,0.630084,0
user_68037,2022-09-08 15:58:00,24,9,8,0,1,1,19,16,4,19,20,3,0,9.601841,0.358691,7.215209,0.33,0.0,0.38,0.400808,0.872136,1
user_68038,2022-10-08 17:11:00,25,9,7,0,0,0,14,5,11,14,16,5,1,0.921138,0.618763,5.693749,0.28,0.0,0.36,0.816368,0.732132,0
user_68039,2022-09-11 20:23:00,23,8,3,0,1,1,13,14,14,16,15,6,1,7.232182,0.278859,6.100207,0.13,0.0,0.35,0.713087,0.589206,0
user_68040,2022-09-05 18:07:00,12,14,11,1,2,3,20,20,17,8,11,0,0,6.101353,4.845603,8.720994,0.92,0.09,1.17,0.469794,0.941911,0
user_68041,2022-09-08 11:12:00,22,6,10,1,1,1,20,12,4,19,10,3,0,7.090972,1.846789,8.605438,0.45,0.1,0.27,0.493189,0.535597,0
user_68042,2022-10-06 13:30:00,18,10,5,0,2,2,18,7,1,7,19,3,0,3.9777,10.116344,5.846156,0.28,0.0,0.56,0.669766,0.974101,1
user_68043,2022-10-02 19:57:00,15,6,7,1,1,1,16,19,2,16,6,6,1,0.634181,5.096184,10.099283,0.47,0.14,0.4,0.507857,0.400724,0
user_68044,2022-09-15 07:44:00,22,9,10,0,2,3,8,13,13,19,7,3,0,4.343938,6.001377,12.616895,0.45,0.0,0.41,0.915161,0.701828,0
user_68045,2022-10-13 15:06:00,23,7,5,1,0,0,15,20,0,20,1,3,0,3.313753,3.975117,6.83525,0.22,0.2,0.3,0.695035,0.754625,0
user_68046,2022-10-01 16:50:00,28,9,3,1,3,0,7,5,19,8,1,5,1,5.470008,4.955706,12.307473,0.11,0.33,0.32,0.795158,0.506271,0
user_68047,2022-10-28 23:31:00,10,9,9,0,3,5,3,1,2,8,17,4,0,2.321918,3.476972,8.354732,0.9,0.0,0.9,0.666857,0.316131,0
user_68048,2022-10-01 17:50:00,22,17,7,1,3,1,4,20,9,12,4,5,1,6.87862,4.702686,10.704681,0.32,0.14,0.77,0.350491,0.437769,0
user_68049,2022-09-20 00:12:00,21,12,13,1,4,3,1,15,11,13,17,1,0,7.214631,3.801644,8.845169,0.62,0.08,0.57,0.708573,0.546993,0
user_68050,2022-09-05 03:33:00,15,5,6,0,1,1,7,19,14,17,20,0,0,1.245136,1.15024,11.901808,0.4,0.0,0.33,0.420617,0.752677,1
user_68051,2022-09-25 07:16:00,18,12,9,1,1,2,3,12,20,15,14,6,1,9.277421,6.514022,5.266936,0.5,0.11,0.67,0.761573,0.950528,0
user_68052,2022-09-13 12:45:00,18,17,3,0,2,0,14,5,2,6,10,1,0,5.696657,10.281924,3.561044,0.17,0.0,0.94,0.878508,0.407216,0
user_68053,2022-09-16 07:12:00,19,12,14,1,3,3,11,3,11,11,8,4,0,8.45486,3.745602,7.528128,0.74,0.07,0.63,0.590388,0.955585,0
user_68054,2022-10-09 21:48:00,17,9,12,1,1,2,7,10,0,4,13,6,1,6.798087,1.649324,8.184901,0.71,0.08,0.53,0.551204,0.461604,0
user_68055,2022-10-16 20:52:00,25,10,12,1,4,4,20,2,2,19,4,6,1,7.626057,2.222784,6.282934,0.48,0.08,0.4,0.859173,0.574797,0
user_68056,2022-09-29 03:43:00,26,8,5,0,5,3,15,7,2,15,4,3,0,1.725492,4.72759,1.818373,0.19,0.0,0.31,0.628441,0.845874,0
user_68057,2022-09-15 08:23:00,19,5,8,1,1,2,13,18,7,19,5,3,0,8.334377,1.267485,9.62012,0.42,0.12,0.26,0.775822,0.843013,0
user_68058,2022-10-24 11:50:00,21,10,3,0,2,0,20,0,19,16,1,0,0,1.809921,1.886278,7.957704,0.14,0.0,0.48,0.585727,0.826097,0
user_68059,2022-10-11 12:43:00,19,12,8,0,2,1,9,11,17,20,19,1,0,4.47384,3.26317,3.956933,0.42,0.0,0.63,0.778528,0.396145,1
user_68060,2022-10-03 21:13:00,13,11,8,0,1,1,4,0,10,19,2,0,0,3.391234,1.903053,9.90353,0.62,0.0,0.85,0.611849,0.553638,0
user_68061,2022-09-05 19:22:00,32,10,11,2,3,1,16,0,11,1,19,0,0,3.656774,7.863198,6.395403,0.34,0.18,0.31,0.364312,0.556633,1
user_68062,2022-09-06 11:22:00,30,5,12,1,4,0,6,15,15,20,10,1,0,8.516869,4.380437,10.064259,0.4,0.08,0.17,0.592373,0.715443,0
user_68063,2022-10-21 03:46:00,30,12,7,2,3,2,2,12,18,14,6,4,0,5.085196,6.293766,3.21892,0.23,0.29,0.4,0.715452,0.451738,0
user_68064,2022-09-01 00:59:00,19,8,6,1,2,0,8,5,16,4,17,3,0,11.629906,7.173853,11.345172,0.32,0.17,0.42,0.421792,0.928504,0
user_68065,2022-10-01 07:43:00,17,17,9,1,2,1,14,15,2,17,6,5,1,10.779172,7.862926,3.899862,0.53,0.11,1.0,0.954347,0.490601,0
user_68066,2022-10-18 09:45:00,15,9,8,0,1,4,12,9,10,18,9,1,0,7.348363,2.433568,4.934599,0.53,0.0,0.6,0.936916,0.64593,0
user_68067,2022-09-15 02:23:00,27,9,9,0,4,2,1,3,15,9,2,3,0,3.594047,2.480811,6.94663,0.33,0.0,0.33,0.424053,0.455072,0
user_68068,2022-10-18 13:32:00,23,14,9,0,0,2,11,4,10,8,2,1,0,8.731342,5.164031,13.28702,0.39,0.0,0.61,0.868226,0.386673,0
user_68069,2022-09-24 22:55:00,15,11,7,0,3,3,0,16,4,7,18,5,1,7.395635,5.424765,4.243866,0.47,0.0,0.73,0.365436,0.677384,0
user_68070,2022-10-03 06:18:00,24,10,7,1,1,1,10,5,15,10,8,0,0,8.589314,1.179136,2.771361,0.29,0.14,0.42,0.708112,0.468228,0
user_68071,2022-09-04 02:37:00,19,7,11,1,1,2,7,0,0,14,17,6,1,7.144171,5.764339,2.9056,0.58,0.09,0.37,0.348892,0.600965,0
user_68072,2022-10-28 14:29:00,20,10,5,2,7,0,6,15,12,10,12,4,0,4.504415,2.459194,4.721259,0.25,0.4,0.5,0.31011,0.715577,0
user_68073,2022-10-25 02:40:00,12,4,7,1,1,3,18,7,13,3,4,1,0,5.565611,9.845036,6.604949,0.58,0.14,0.33,0.537117,0.916273,0
user_68074,2022-09-04 02:12:00,25,11,15,0,0,3,18,5,16,6,8,6,1,8.060077,3.250476,6.126692,0.6,0.0,0.44,0.888192,0.867252,0
user_68075,2022-10-11 21:29:00,20,10,10,1,2,2,20,12,1,11,18,1,0,6.883033,1.782662,5.230277,0.5,0.1,0.5,0.945049,0.306593,0
user_68076,2022-10-16 06:04:00,17,10,5,0,0,1,1,16,9,0,0,6,1,0.675635,5.40916,2.912294,0.29,0.0,0.59,0.313592,0.401125,0
user_68077,2022-09-10 02:31:00,9,9,14,1,0,2,19,19,6,17,15,5,1,4.530373,5.969185,1.959892,1.56,0.07,1.0,0.354689,0.763791,0
user_68078,2022-10-27 10:27:00,24,15,8,1,5,3,9,1,18,10,7,3,0,0.994637,5.089651,6.46088,0.33,0.12,0.62,0.581009,0.36651,0
user_68079,2022-09-24 20:36:00,14,13,10,0,3,0,10,2,12,6,6,5,1,3.875557,8.619777,10.116899,0.71,0.0,0.93,0.825455,0.455786,0
user_68080,2022-10-30 05:23:00,18,10,6,0,2,3,7,7,2,4,15,6,1,0.806595,1.191901,8.048338,0.33,0.0,0.56,0.53584,0.592591,0
user_68081,2022-09-22 17:47:00,17,9,7,1,3,1,3,3,18,7,18,3,0,3.249448,3.862341,5.266429,0.41,0.14,0.53,0.870359,0.781397,0
user_68082,2022-10-03 15:56:00,24,11,8,0,0,0,11,9,6,1,1,0,0,6.1431,11.088458,7.046756,0.33,0.0,0.46,0.338956,0.323332,0
user_68083,2022-10-20 11:47:00,15,11,10,0,0,4,17,2,1,7,14,3,0,4.934903,3.31352,5.580705,0.67,0.0,0.73,0.781331,0.702865,0
user_68084,2022-10-29 06:40:00,21,8,6,0,2,1,15,5,6,4,1,5,1,9.236196,3.452436,4.340291,0.29,0.0,0.38,0.613294,0.971556,0
user_68085,2022-09-21 05:54:00,29,7,7,1,4,2,6,3,18,2,11,2,0,6.602401,8.741431,7.645709,0.24,0.14,0.24,0.705954,0.398272,0
user_68086,2022-10-09 21:42:00,20,11,8,1,2,1,7,15,5,11,7,6,1,3.298283,1.455048,10.247917,0.4,0.12,0.55,0.553148,0.645538,0
